251351_2013B,0.88
252340_2013B,0.82
255347_2013B,0.937
255998_2013B,0.56
262294_2013B,0.456
262454_2013B,0.712222222
262741_2013B,0.745454545
263499_2013B,0.718181818
265958_2013B,0.806666667
267761_2013B,0.763
269076_2013B,0.64
270567_2013B,0.758
271036_2013B,0.841818182
272580_2013B,0.864545455
273731_2013B,0.815555556
273877_2013B,0.658
276717_2013B,0.856363636
277733_2013B,0.575555556
278447_2013B,0.875454545
281564_2013B,0.710909091
284076_2013B,0.712727273
285633_2013B,0.652727273
285912_2013B,0.793636364
288380_2013B,0.78
288990_2013B,0.45
290550_2013B,0.860909091
291037_2013B,0.591818182
291194_2013B,0.835555556
292027_2013B,0.8
294381_2013B,0.83
294961_2013B,0.833333333
294999_2013B,0.51
295754_2013B,0.83
297484_2013B,0.893
298322_2013B,0.76
298476_2013B,0.816363636
306886_2013B,0.772727273
309175_2013B,0.731111111
309709_2013B,0.723333333
309734_2013B,0.72
311042_2013B,0.65
312141_2013B,0.68
313810_2013B,0.967
315186_2013B,0.86
316841_2013B,0.828181818
318056_2013B,0.799090909
318101_2013B,0.59
319209_2013B,0.877272727
322960_2013B,0.823333333
324236_2013B,0.841666667
325511_2013B,0.762222222
325879_2013B,0.7
326012_2013B,0.64
329226_2013B,0.842727273
329321_2013B,0.785
329800_2013B,0.924
331354_2013B,0.827777778
331844_2013B,0.847272727
333129_2013B,0.5
333837_2013B,0.85
334291_2013B,0.784
334794_2013B,0.53
335421_2013B,0.7
335600_2013B,0.8
335910_2013B,0.7875
336165_2013B,0.35
338056_2013B,0.768181818
338861_2013B,0.82
339379_2013B,0.942727273
339946_2013B,0.893333333
340831_2013B,0.873333333
341040_2013B,0.768
341229_2013B,0.705
341509_2013B,0.707
349040_2013B,0.7975
350622_2013B,0.817777778
350795_2013B,0.848888889
351271_2013B,0.822
351290_2013B,0.765454545
351543_2013B,0.35
352161_2013B,0.875
352364_2013B,0.956363636
353093_2013B,0.921
353352_2013B,0.82
354058_2013B,0.763333333
354895_2013B,0.762
355369_2013B,0.75
355998_2013B,0.55
357030_2013B,0.67
357928_2013B,0.64
360188_2013B,0.898181818
360489_2013B,0.848571429
360877_2013B,0.855
361603_2013B,0.907272727
362760_2013B,0.636666667
362877_2013B,0.57
363401_2013B,0.563
363416_2013B,0.798181818
363660_2013B,0.898181818
365439_2013B,0.823333333
365452_2013B,0.84
365488_2013B,0.806666667
365707_2013B,0.901818182
367304_2013B,0.488
367348_2013B,0.7575
367609_2013B,0.893636364
370302_2013B,0.575555556
370720_2013B,0.726666667
371679_2013B,0.89
374102_2013B,0.702857143
374234_2013B,0.923
376617_2013B,0.767142857
377759_2013B,0.843333333
377846_2013B,0.760909091
377905_2013B,0.79
378462_2013B,0.836
378543_2013B,0.844545455
378721_2013B,0.693333333
379402_2013B,0.866666667
381722_2013B,0.73
384678_2013B,0.785
384909_2013B,0.72
385034_2013B,0.656666667
386348_2013B,0.904444444
387702_2013B,0.66
388205_2013B,0.622
388360_2013B,0.817142857
388410_2013B,0.788
388484_2013B,0.66
389369_2013B,0.844545455
390220_2013B,0.839
390442_2013B,0.873636364
390461_2013B,0.608333333
392213_2013B,0.744545455
392281_2013B,0.71
392428_2013B,0.827
392614_2013B,0.796666667
397118_2013B,0.809
398084_2013B,0.777272727
400049_2013B,0.772
400469_2013B,0.769090909
400474_2013B,0.908181818
400894_2013B,0.644444444
401339_2013B,0.942727273
401349_2013B,0.932727273
403093_2013B,0.60125
404022_2013B,0.886363636
404727_2013B,0.62125
405471_2013B,0.831818182
405746_2013B,0.71
405995_2013B,0.848181818
406311_2013B,0.619090909
406416_2013B,0.5
406974_2013B,0.91375
408112_2013B,0.851111111
409662_2013B,0.818181818
410739_2013B,0.758
411197_2013B,1
412407_2013B,0.89
412654_2013B,0.866
413984_2013B,0.84
414958_2013B,0.873636364
415716_2013B,0.858181818
415760_2013B,0.90375
416007_2013B,0.781
416314_2013B,0.656666667
416654_2013B,0.781
417462_2013B,0.725
418065_2013B,0.55
418325_2013B,0.78
420604_2013B,0.81
421205_2013B,0.665
422070_2013B,0.66875
423314_2013B,0.693333333
423871_2013B,0.818181818
425808_2013B,0.895454545
425817_2013B,0.696
425820_2013B,0.861818182
426650_2013B,0.833636364
426838_2013B,0.799090909
427536_2013B,0.751
427704_2013B,0.810909091
427773_2013B,0.765
429038_2013B,0.684285714
429494_2013B,0.933333333
430357_2013B,0.418181818
431071_2013B,0.763333333
432004_2013B,0.265
432232_2013B,0.585454545
432319_2013B,0.793333333
432870_2013B,0.785
433531_2013B,0.843636364
433755_2013B,0.855
433939_2013B,0.621666667
434192_2013B,0.767272727
434353_2013B,0.828
434646_2013B,0.735454545
435245_2013B,0.877
437562_2013B,0.783
437967_2013B,0.728181818
438703_2013B,0.783636364
439857_2013B,0.795555556
440057_2013B,0.8
440509_2013B,0.863636364
441000_2013B,0.84
441181_2013B,0.566363636
441255_2013B,0.947272727
442012_2013B,0.861818182
442143_2013B,0.87
442183_2013B,0.858181818
442456_2013B,0.345555556
442466_2013B,0.81
443108_2013B,0.78
443288_2013B,0.881818182
444117_2013B,0.929090909
444408_2013B,0.886
444784_2013B,0.7
444926_2013B,0.688
445065_2013B,0.88
445125_2013B,0.665454545
445889_2013B,0.725454545
446045_2013B,0.723636364
446247_2013B,0.83
446357_2013B,0.53
446856_2013B,0.772
447759_2013B,0.922727273
447782_2013B,0.839090909
447790_2013B,1
465599_2013B,0.836666667
465730_2013B,0.875
466037_2013B,0.886
466800_2013B,0.672
466810_2013B,0.853636364
466959_2013B,0.643333333
466973_2013B,0.916666667
467035_2013B,0.885
467292_2013B,0.867
467756_2013B,0.735
468021_2013B,0.6075
468792_2013B,0.853333333
468949_2013B,0.793
469683_2013B,0.661818182
470318_2013B,0.873636364
470653_2013B,0.841
471219_2013B,0.68
471525_2013B,0.813636364
472182_2013B,0.74
472348_2013B,0.38
472586_2013B,0.737777778
473095_2013B,0.885
473328_2013B,0.853333333
475095_2013B,0.77375
475460_2013B,0.592857143
475688_2013B,0.71
476037_2013B,0.721666667
476201_2013B,0.877272727
476297_2013B,0.740909091
476369_2013B,0.911818182
476457_2013B,0.68
476596_2013B,0.807
476709_2013B,0.824545455
476710_2013B,0.832727273
476783_2013B,0.903636364
477009_2013B,0.628181818
477011_2013B,0.75
477164_2013B,0.71
477167_2013B,0.910909091
477734_2013B,0.752727273
477835_2013B,0.694285714
478317_2013B,0.676
478444_2013B,0.853636364
478792_2013B,0.608
478873_2013B,0.676666667
479060_2013B,0.952727273
479171_2013B,0.899
479343_2013B,0.833
479516_2013B,0.77
479519_2013B,0.75
480382_2013B,0.752
480458_2013B,0.723333333
480507_2013B,0.899090909
480554_2013B,0.88
480650_2013B,0.964545455
480815_2013B,0.853
481010_2013B,0.908181818
481143_2013B,0.61375
481580_2013B,0.813636364
481607_2013B,0.903636364
482467_2013B,0.836363636
482710_2013B,0.89
482766_2013B,0.712727273
482945_2013B,0.6325
483064_2013B,0.838181818
483074_2013B,0.801818182
483109_2013B,0.78
483243_2013B,0.865
483371_2013B,0.811111111
483411_2013B,0.735
483479_2013B,0.84
483952_2013B,0.711818182
484039_2013B,0.432857143
484135_2013B,0.73
484768_2013B,0.673333333
484885_2013B,0.82
484933_2013B,0.933636364
485399_2013B,0.744545455
485630_2013B,0.830909091
486099_2013B,0.884
486282_2013B,0.703333333
486391_2013B,0.895454545
486521_2013B,0.713636364
486656_2013B,0.877272727
487329_2013B,0.823
487646_2013B,0.650909091
488185_2013B,0.72
488425_2013B,0.896666667
488477_2013B,0.726666667
488863_2013B,0.834545455
489251_2013B,0.82
490152_2013B,0.67
490514_2013B,0.813
492182_2013B,0.841818182
492240_2013B,0.848
492590_2013B,0.81
492946_2013B,0.793636364
493186_2013B,0.675
493377_2013B,0.786666667
493451_2013B,0.715
493515_2013B,0.783333333
493773_2013B,0.847272727
493912_2013B,0.758181818
493958_2013B,0.751818182
494095_2013B,0.846363636
494278_2013B,0.946363636
494786_2013B,0.933636364
494838_2013B,0.77
494840_2013B,0.77
494927_2013B,0.8625
495674_2013B,0.43
495856_2013B,0.927272727
496041_2013B,0.777272727
496070_2013B,0.672727273
496220_2013B,0.753
496243_2013B,0.762
496674_2013B,0.41
497088_2013B,0.845714286
497278_2013B,0.65
497280_2013B,0.731111111
497468_2013B,0.686363636
497793_2013B,0.823
498065_2013B,0.876363636
498131_2013B,0.889090909
498175_2013B,0.72625
498296_2013B,0.666
498371_2013B,0.5
498455_2013B,0.47625
498967_2013B,0.757777778
499027_2013B,0.823636364
499067_2013B,0.682857143
499118_2013B,0.84
499380_2013B,0.949090909
499387_2013B,0.71
499483_2013B,0.813333333
499511_2013B,0.863636364
499891_2013B,0.736363636
500507_2013B,0.7925
500585_2013B,0.513333333
500659_2013B,0.622
500719_2013B,0.77
500791_2013B,0.807272727
500815_2013B,0.827272727
500819_2013B,0.905
500836_2013B,0.77625
500958_2013B,0.899090909
501432_2013B,0.920909091
501550_2013B,0.813636364
501879_2013B,0.904545455
501955_2013B,0.668181818
502088_2013B,0.785
502131_2013B,0.77
502441_2013B,0.915454545
502604_2013B,0.723636364
502694_2013B,0.886363636
502713_2013B,0.701666667
502717_2013B,0.733333333
502872_2013B,0.876666667
503353_2013B,0.75
503390_2013B,0.695
503491_2013B,0.757272727
503509_2013B,0.865454545
503878_2013B,0.8475
504014_2013B,0.775
504021_2013B,0.688
504028_2013B,0.819090909
504102_2013B,0.532727273
504936_2013B,0.791
505376_2013B,0.842727273
505417_2013B,0.7175
505595_2013B,0.54
505606_2013B,0.86
505871_2013B,0.8625
505959_2013B,0.718888889
505961_2013B,0.821818182
506233_2013B,0.749090909
506360_2013B,0.754444444
506650_2013B,0.789090909
506753_2013B,0.866363636
507184_2013B,0.75
507359_2013B,0.685
507817_2013B,0.653636364
508452_2013B,0.617272727
508537_2013B,0.952727273
508662_2013B,0.891
509226_2013B,0.872727273
509768_2013B,0.963636364
509797_2013B,0.406
509901_2013B,0.655
509926_2013B,0.86375
510141_2013B,0.656666667
510492_2013B,0.593
510556_2013B,0.886
510756_2013B,0.857
510845_2013B,0.694444444
511050_2013B,0.867272727
511067_2013B,0.846666667
511306_2013B,0.842727273
511459_2013B,0.74
511474_2013B,0.8
511515_2013B,0.413
511524_2013B,0.814545455
511527_2013B,0.672857143
511693_2013B,0.782727273
512070_2013B,0.53
512180_2013B,0.5325
512242_2013B,0.904285714
512805_2013B,0.73
512883_2013B,0.57
512911_2013B,0.776
512929_2013B,0.887272727
512995_2013B,0.825
513093_2013B,0.817272727
513210_2013B,0.727
513315_2013B,0.579090909
513733_2013B,0.592222222
513757_2013B,0.768181818
513881_2013B,0.693333333
514140_2013B,0.715454545
514981_2013B,0.699
514987_2013B,0.74125
515035_2013B,0.563333333
515105_2013B,0.786363636
515311_2013B,0.793636364
515474_2013B,0.6925
515497_2013B,0.555
515959_2013B,0.803333333
516057_2013B,0.912727273
516432_2013B,0.622
516456_2013B,0.804
516475_2013B,0.848571429
516495_2013B,0.722857143
516529_2013B,0.903636364
516841_2013B,0.841818182
517043_2013B,0.731428571
517474_2013B,0.795
517617_2013B,0.866363636
517778_2013B,0.882727273
517853_2013B,0.75
517890_2013B,0.882727273
518189_2013B,0.822727273
518469_2013B,0.846666667
518876_2013B,0.753636364
518879_2013B,0.791818182
518904_2013B,0.53
518970_2013B,0.775555556
519012_2013B,0.623333333
519222_2013B,0.813
519387_2013B,0.777
519602_2013B,0.743333333
519800_2013B,0.845555556
520836_2013B,0.759
521096_2013B,0.902
521394_2013B,0.892
521430_2013B,0.869090909
521764_2013B,0.839
521903_2013B,0.692
522090_2013B,0.805454545
522249_2013B,0.7875
522373_2013B,0.875454545
522383_2013B,0.693333333
523012_2013B,0.898181818
523596_2013B,0.808181818
523630_2013B,0.890909091
523672_2013B,0.68
523966_2013B,0.866
524101_2013B,0.8175
524452_2013B,0.88
525501_2013B,0.818181818
525520_2013B,0.74
525679_2013B,0.576666667
525683_2013B,0.781
525942_2013B,0.919
526200_2013B,0.904285714
526370_2013B,0.651111111
526506_2013B,0.806666667
527020_2013B,0.649090909
527164_2013B,0.825454545
527227_2013B,0.835454545
527313_2013B,0.73
527382_2013B,0.67
527400_2013B,0.76
527659_2013B,0.526666667
527886_2013B,0.946
527980_2013B,0.87
528161_2013B,0.76
528175_2013B,0.71
528220_2013B,0.642
528250_2013B,0.790909091
528261_2013B,0.944545455
528353_2013B,0.848181818
528649_2013B,0.709
528698_2013B,0.821818182
528904_2013B,0.894
528918_2013B,0.62
529065_2013B,0.841818182
529174_2013B,0.582222222
529212_2013B,0.672222222
529446_2013B,0.86
529452_2013B,0.747272727
529502_2013B,0.722
530065_2013B,0.600909091
530153_2013B,0.803333333
530226_2013B,0.635
530266_2013B,0.6
530493_2013B,0.771666667
530669_2013B,0.492222222
530987_2013B,0.542222222
531027_2013B,0.8
531205_2013B,0.47
531427_2013B,0.72875
531428_2013B,0.66
531464_2013B,0.55
531569_2013B,0.7
531573_2013B,0.48
531634_2013B,0.39
532034_2013B,0.78
532140_2013B,0.827272727
532396_2013B,0.85
532500_2013B,0.282857143
532512_2013B,0.7
532534_2013B,0.818
532584_2013B,0.696666667
532665_2013B,0.77
532710_2013B,0.8
532839_2013B,0.814
532886_2013B,0.828
532950_2013B,0.758
533324_2013B,0.763636364
533347_2013B,0.643
533365_2013B,0.67
533545_2013B,0.687777778
533697_2013B,0.686
533722_2013B,0.881818182
533839_2013B,0.815454545
533969_2013B,0.7
533996_2013B,0.796666667
534051_2013B,0.83
534086_2013B,0.808181818
534151_2013B,0.4
534343_2013B,0.893636364
534360_2013B,0.828
534373_2013B,0.807272727
534432_2013B,0.781
534652_2013B,0.91
534698_2013B,0.831
534709_2013B,0.638888889
534744_2013B,0.88
534765_2013B,0.826
534908_2013B,0.41
534983_2013B,0.703
534991_2013B,0.599090909
535012_2013B,0.637
535140_2013B,0.732
535145_2013B,0.805
535152_2013B,0.82
535155_2013B,0.836
535269_2013B,0.73
535278_2013B,0.844
535328_2013B,0.803636364
535396_2013B,0.716
535407_2013B,0.78
535468_2013B,0.902727273
535530_2013B,0.877272727
535605_2013B,0.954545455
535755_2013B,0.824545455
535760_2013B,0.715454545
535773_2013B,0.927
535778_2013B,0.876666667
535800_2013B,0.826
535807_2013B,0.633636364
535820_2013B,0.851111111
536112_2013B,0.825
536188_2013B,0.753
536189_2013B,0.88
536203_2013B,0.6
536205_2013B,0.713333333
536270_2013B,0.83
536442_2013B,0.564285714
536452_2013B,0.790909091
536510_2013B,0.603333333
536722_2013B,0.858333333
536726_2013B,0.867
536856_2013B,0.642
536900_2013B,0.787
537162_2013B,0.859
537193_2013B,0.810909091
537255_2013B,0.889
537259_2013B,0.687
537342_2013B,0.920909091
537392_2013B,0.686666667
537414_2013B,0.79
537434_2013B,0.888181818
537464_2013B,0.850909091
537473_2013B,0.746
537488_2013B,0.877
537558_2013B,0.885
537572_2013B,0.851818182
537679_2013B,0.854545455
537688_2013B,0.788181818
537704_2013B,0.682
537844_2013B,0.7425
537875_2013B,0.880909091
537898_2013B,0.757
537905_2013B,0.885454545
538138_2013B,0.65
538196_2013B,0.92
538221_2013B,0.797272727
538232_2013B,0.826666667
538897_2013B,0.891818182
538942_2013B,0.781
538987_2013B,0.911818182
539056_2013B,0.751818182
539232_2013B,0.861666667
539253_2013B,0.7375
539265_2013B,0.823
539303_2013B,0.849090909
539345_2013B,0.676
539365_2013B,0.842727273
539385_2013B,0.767272727
539418_2013B,0.946363636
539558_2013B,0.757272727
539572_2013B,0.614545455
539737_2013B,0.705
539891_2013B,0.865
539962_2013B,0.727142857
540055_2013B,0.858
540184_2013B,0.772727273
540511_2013B,0.793636364
540513_2013B,0.796363636
540530_2013B,0.695
540607_2013B,0.862
540614_2013B,0.841
540656_2013B,0.804545455
540750_2013B,0.808181818
540780_2013B,0.882727273
540787_2013B,0.83
540826_2013B,0.781111111
540918_2013B,0.55
541013_2013B,0.794545455
541048_2013B,0.83
541073_2013B,0.847
541113_2013B,0.743
541196_2013B,0.826666667
541231_2013B,0.72125
541232_2013B,0.852727273
541363_2013B,0.633636364
541523_2013B,0.895
541697_2013B,0.833636364
541706_2013B,0.884285714
541763_2013B,0.62
541764_2013B,0.829090909
541794_2013B,0.836363636
541803_2013B,0.821
541808_2013B,0.825454545
541822_2013B,0.791
541832_2013B,0.607272727
541838_2013B,0.37
541973_2013B,0.735714286
542010_2013B,0.7275
542012_2013B,0.73
542084_2013B,0.834
542115_2013B,0.42
542172_2013B,0.18
542259_2013B,0.391818182
542260_2013B,0.72
542291_2013B,0.844444444
542396_2013B,0.73
542543_2013B,0.43
542613_2013B,0.795
542663_2013B,0.6325
542687_2013B,0.75
542692_2013B,0.25
542745_2013B,0.612727273
542748_2013B,0.903636364
542991_2013B,0.593333333
543124_2013B,0.863636364
543140_2013B,0.676
543165_2013B,0.871818182
543180_2013B,0.601
543351_2013B,0.748181818
543356_2013B,0.780909091
543408_2013B,0.8075
543473_2013B,0.862727273
543533_2013B,0.595
543630_2013B,0.60375
543719_2013B,0.738
543853_2013B,0.883636364
543926_2013B,0.61
543970_2013B,0.858
544017_2013B,0.735
544186_2013B,0.918181818
544351_2013B,0.431
544444_2013B,0.78
544455_2013B,0.669
544500_2013B,0.678571429
544519_2013B,0.541818182
544532_2013B,0.809090909
544627_2013B,0.642857143
544632_2013B,0.657272727
544639_2013B,0.486666667
544642_2013B,0.800909091
544741_2013B,0.750909091
544848_2013B,0.915
544859_2013B,0.685454545
544881_2013B,0.709
544890_2013B,0.726363636
544978_2013B,0.762
544989_2013B,0.768888889
545041_2013B,0.766
545191_2013B,0.81
545223_2013B,0.712
545340_2013B,0.87
545376_2013B,0.7
545392_2013B,0.835454545
545480_2013B,0.666666667
545658_2013B,0.886363636
545697_2013B,0.58
545702_2013B,0.656363636
545725_2013B,0.855
545803_2013B,0.61
546019_2013B,0.68
546052_2013B,0.906363636
546136_2013B,0.66
546157_2013B,0.713636364
546202_2013B,0.8375
546322_2013B,0.649090909
546407_2013B,0.895
546428_2013B,0.843636364
546500_2013B,0.81375
546533_2013B,0.730909091
546609_2013B,0.902727273
546632_2013B,0.748181818
546685_2013B,0.928
546749_2013B,0.911
546811_2013B,0.52375
546837_2013B,0.836363636
546843_2013B,0.687777778
546909_2013B,0.708333333
546921_2013B,0.878888889
546947_2013B,0.796666667
546958_2013B,0.858571429
547165_2013B,0.7425
547192_2013B,0.831
547259_2013B,0.867
547372_2013B,0.546666667
547390_2013B,0.682222222
547403_2013B,0.750909091
547409_2013B,0.63
547427_2013B,0.818181818
547466_2013B,0.690909091
547620_2013B,0.682
547689_2013B,0.935454545
547690_2013B,0.915454545
547697_2013B,0.914545455
547755_2013B,0.55
547757_2013B,0.872727273
547841_2013B,0.924444444
547873_2013B,0.64
547892_2013B,0.802
547902_2013B,0.851
547903_2013B,0.853
548090_2013B,0.922
548124_2013B,0.856363636
548241_2013B,0.882
548255_2013B,0.908181818
548275_2013B,0.72
548307_2013B,0.665
548334_2013B,0.732222222
548344_2013B,0.48
548403_2013B,0.6
548439_2013B,0.885454545
548488_2013B,0.8525
548504_2013B,0.83
548585_2013B,0.792
548617_2013B,0.818
548642_2013B,0.81
548714_2013B,0.86125
548744_2013B,0.790909091
548791_2013B,0.724
548834_2013B,0.901818182
548838_2013B,0.791818182
548839_2013B,0.860909091
548843_2013B,0.846
548871_2013B,0.642
548884_2013B,0.66
548885_2013B,0.948181818
548921_2013B,0.765
548924_2013B,0.7275
548935_2013B,0.838
548954_2013B,0.785454545
548981_2013B,0.726
549009_2013B,0.2525
549047_2013B,0.719090909
549078_2013B,0.456
549158_2013B,0.738181818
549196_2013B,0.909
549204_2013B,0.376666667
549261_2013B,0.771818182
549391_2013B,0.860909091
549512_2013B,0.75
549568_2013B,0.704545455
549590_2013B,0.57
549651_2013B,0.714545455
549713_2013B,0
549732_2013B,0.883636364
549754_2013B,0.901818182
549862_2013B,0.806363636
549873_2013B,0.62
549907_2013B,0.691666667
550051_2013B,0.63
550077_2013B,0.800909091
550098_2013B,0.625
550106_2013B,0.7825
550163_2013B,0.6775
550209_2013B,0.939090909
550278_2013B,0.51
550322_2013B,0.6525
550342_2013B,0.801
550354_2013B,0.868181818
550381_2013B,0.754545455
550400_2013B,0.624545455
550403_2013B,0.839
550428_2013B,0.866666667
550429_2013B,0.915714286
550520_2013B,0.926
550549_2013B,0.847272727
550597_2013B,0.79
550613_2013B,0.86
550668_2013B,0.833
550707_2013B,0.925454545
550708_2013B,0.865454545
550777_2013B,0.81
550867_2013B,0.674
550898_2013B,0.582222222
550921_2013B,0.837272727
550923_2013B,0.801111111
550960_2013B,0.51
550963_2013B,0.859
551032_2013B,0.700909091
551053_2013B,0.797142857
551080_2013B,0.777272727
551129_2013B,0.812
551274_2013B,0.643333333
551282_2013B,0.728
551480_2013B,0.721818182
551487_2013B,0.74875
551576_2013B,0.89
551702_2013B,0.725
551706_2013B,0.885
551714_2013B,0.709090909
551715_2013B,0.884
551716_2013B,0.906
551770_2013B,0.822
551886_2013B,0.852727273
551895_2013B,0.892222222
551906_2013B,0.817142857
551938_2013B,0.78
551954_2013B,0.705
552007_2013B,0.844545455
552017_2013B,0.880909091
552025_2013B,0.8225
552039_2013B,0.853636364
552110_2013B,0.726666667
552135_2013B,0.646
552222_2013B,0.806666667
552273_2013B,0.825454545
552535_2013B,0.806363636
552667_2013B,0.69375
552701_2013B,0.680909091
552718_2013B,0.803333333
552749_2013B,0.75
552822_2013B,0.835
552826_2013B,0.9
552859_2013B,0.848
552894_2013B,0.720909091
552902_2013B,0.833
552914_2013B,0.492727273
552929_2013B,0.818181818
552991_2013B,0.765555556
553047_2013B,0.878181818
553125_2013B,0.783636364
553320_2013B,0.68
553321_2013B,0.919090909
553442_2013B,0.802
553443_2013B,0.71
553462_2013B,0.780909091
553487_2013B,0.751818182
553490_2013B,0.6
553502_2013B,0.876363636
553508_2013B,0.771818182
553520_2013B,0.886666667
553572_2013B,0.725454545
553716_2013B,0.666363636
553729_2013B,0.809090909
553755_2013B,0.87
553800_2013B,0.596
553807_2013B,0.657142857
553840_2013B,0.931818182
554068_2013B,0.5625
554083_2013B,0.84
554203_2013B,0.75
554206_2013B,0.714545455
554226_2013B,0.864545455
554294_2013B,0.84
554336_2013B,0.885454545
554344_2013B,0.770909091
554352_2013B,0.738181818
554374_2013B,0.866363636
554393_2013B,0
554512_2013B,0.675
554545_2013B,0.793333333
554551_2013B,0.775
554608_2013B,0.927272727
554795_2013B,0.871818182
554818_2013B,0.246
554830_2013B,0.91625
554894_2013B,0.80625
554898_2013B,0.42
554930_2013B,0.63
554986_2013B,0.2
554998_2013B,0.830909091
555035_2013B,0.59
555059_2013B,0.861818182
555086_2013B,0.726363636
555102_2013B,0.829090909
555157_2013B,0.805
555263_2013B,0.740909091
555309_2013B,0.854444444
555407_2013B,0.60875
555414_2013B,0.813636364
555627_2013B,0.87
555667_2013B,0.876363636
555670_2013B,0.872
555672_2013B,0.840909091
555673_2013B,0.855
555674_2013B,0.91
555675_2013B,0.819090909
555695_2013B,0.761818182
555747_2013B,0.896
555837_2013B,0.428571429
555838_2013B,0.880909091
555880_2013B,0.75
555902_2013B,0.65
555909_2013B,0.783333333
555930_2013B,0.73
555935_2013B,0.676666667
555946_2013B,0.795
556138_2013B,0.7
556284_2013B,0.945
556292_2013B,0.883636364
556301_2013B,0.914545455
556318_2013B,0.43
556349_2013B,0.697272727
556502_2013B,0.845454545
556553_2013B,0.8
556568_2013B,0.77
556605_2013B,0.828888889
556648_2013B,0.903333333
556692_2013B,0.8
556840_2013B,0.73
556860_2013B,0.784545455
556863_2013B,0.832
556865_2013B,0.758
556871_2013B,0.861818182
556876_2013B,0.775454545
556877_2013B,0.88
556878_2013B,0.769090909
556882_2013B,0.63
556883_2013B,0.716363636
556887_2013B,0.680909091
556892_2013B,0.887272727
556898_2013B,0.741
556959_2013B,0.85
556986_2013B,0.79
556987_2013B,0.585555556
556990_2013B,0.892727273
556992_2013B,0.640909091
556997_2013B,0.884
556999_2013B,0.882727273
557006_2013B,0.665454545
557024_2013B,0.745454545
557032_2013B,0.858181818
557057_2013B,0.89
557060_2013B,0.812222222
557145_2013B,0.782727273
557220_2013B,0.871
557285_2013B,0.791818182
557308_2013B,0.580909091
557325_2013B,0.766666667
557351_2013B,0.8175
557451_2013B,0.909
557528_2013B,0.886363636
557594_2013B,0.764545455
557622_2013B,0.929090909
557709_2013B,0.69
557758_2013B,0.820909091
557775_2013B,0.855
557827_2013B,0.67875
557935_2013B,0.833333333
557968_2013B,0.905454545
557979_2013B,0.673333333
558024_2013B,0.681818182
558040_2013B,0.836363636
558042_2013B,0.821818182
558066_2013B,0.875454545
558068_2013B,0.832727273
558075_2013B,0.845454545
558092_2013B,0.494444444
558099_2013B,0.873636364
558113_2013B,0.771111111
558114_2013B,0.7325
558163_2013B,0.73
558168_2013B,0.784545455
558247_2013B,0.7325
558250_2013B,0.808181818
558324_2013B,0.85
558373_2013B,0.865454545
558435_2013B,0.874545455
558602_2013B,0.58
558622_2013B,0.718
558654_2013B,0.78
558662_2013B,0.82
558689_2013B,0.806
558701_2013B,0.853333333
558703_2013B,0.611428571
558747_2013B,0.672727273
558769_2013B,0.832727273
558809_2013B,0.89
